"","Team","GameId","Average_Line_ML","Average_Line_Spread","Average_Odds_Spread","Average_Line_OU","Average_Odds_OU","Total","FG","FGA","X3P","X3PA","X2P","X2PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PF","PTS","OFG","OFGA","O3P","O3PA","O2P","O2PA","OFT","OFTA","OORB","ODRB","OAST","OSTL","OBLK","OTOV","OPF","OPTS"
"2033","Portland",21800882,109.8,1.83,-105,229.92,-107.33,245,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2034","Portland",21800495,-301.5,-7.33,-106.67,215.58,-107.67,239,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2035","Portland",21800597,-824,-11.33,-106.33,221.83,-106.67,212,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2036","Portland",21800862,117.2,2.42,-105.33,234.75,-107,236,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2037","Portland",21801106,-247.2,-6.08,-107.33,223.6,-104.8,292,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2038","Portland",21800314,-480.6,-10,-106,214.83,-108.33,227,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2039","Portland",21800277,19.8,1.25,-106.5,219,-108,222,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2040","Portland",21800132,-152.25,-3.58,-105,236.5,-108.67,224,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2041","Portland",21800803,-364,-7.75,-107.17,212.58,-106.33,226,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2042","Portland",21800662,-1332.2,-13.83,-110,217.58,-107,241,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2043","Portland",21800846,166,5.17,-106.33,231.75,-108.33,231,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2044","Portland",21801230,-147.8,-3.67,-107.5,227,-107.33,267,42.3,90.6,11,30.7,31.3,59.8,19,23.3,11.8,36.2,23,6.7,5,13.8,20.4,114.7,41.1,90,10.7,29.8,30.4,60.3,17.5,22.8,10.3,32.6,23.2,7.4,5.1,12.4,20.7,110.5
"2045","Sacramento",21801047,-277,-6.58,-107.17,231.1,-106.2,231,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2046","Sacramento",21800541,114.2,1.33,-108.17,232.67,-107,235,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2047","Sacramento",21800379,186.4,5,-108.67,222.67,-107.17,204,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2048","Sacramento",21800372,-148,-3.08,-107.17,222.5,-107.33,239,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2049","Sacramento",21800285,225.8,6.25,-107.67,226,-107,233,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2050","Sacramento",21801230,131,3.67,-107.5,227,-107.67,267,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2051","Sacramento",21800161,396.8,8.92,-109.67,232.75,-106.83,219,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2052","Sacramento",21800620,-341.2,-7.5,-108.33,221.08,-108.67,214,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2053","Sacramento",21800073,186.2,5.2,-106.2,236.6,-108.2,228,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2054","Sacramento",21800933,-155,-3.08,-107.5,238.5,-106.67,225,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2055","Sacramento",21800824,-169,-3.67,-107.83,220,-109,198,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2056","Sacramento",21800466,157.6,4.17,-107.67,232.67,-105.5,245,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2057","Sacramento",21800986,-220,-5.5,-108,225.6,-109,196,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2058","Sacramento",21800133,418.2,9.67,-106.83,234.67,-107.33,253,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2059","Sacramento",21800860,288.6,7.5,-106.17,232.33,-107.83,238,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2060","Sacramento",21801128,-256.67,-6,-106.83,235.33,-109.5,239,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2061","Sacramento",21800636,-225.2,-5.5,-109.17,233.5,-106.5,201,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2062","Sacramento",21800702,499,11,-105.17,227.17,-107.5,225,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2063","Sacramento",21800114,-137.4,-2.25,-106.17,232.83,-106.5,261,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2064","Sacramento",21800263,373.4,9.5,-109.83,222.25,-106.83,229,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2065","Sacramento",21800336,105.25,1.2,-107.6,224.42,-107.67,221,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2066","Sacramento",21800440,167.4,4.42,-107.33,223.5,-106.5,233,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2067","Sacramento",21801188,415,10.08,-107.83,222.42,-106.67,217,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2068","Sacramento",21801063,-156,-3.5,-107.67,231.08,-106.17,244,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2069","Sacramento",21800920,221.4,6.08,-107.17,236.92,-107,281,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2070","Sacramento",21800762,-209.8,-5.25,-109.17,235.83,-105.83,248,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2071","Sacramento",21801163,215.8,5.67,-106,225.5,-109.33,235,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2072","Sacramento",21800220,220,6.42,-107.33,212,-107.67,216,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2073","Sacramento",21800511,113.4,4.75,-108.17,238.5,-107.17,245,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2074","Sacramento",21800446,282.5,7.67,-108.83,231.33,-107.17,237,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2075","Sacramento",21800809,147,3.42,-107,235.5,-108.5,228,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2076","Sacramento",21801094,-677.5,-10.58,-108.33,230.1,-105.2,215,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2077","Sacramento",21801022,289,8,-107.5,228,-108.5,246,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2078","Sacramento",21800905,141.8,3.42,-107.5,236.67,-106.33,217,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2079","Sacramento",21800696,143.6,3.67,-105.83,231,-107.83,217,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2080","Sacramento",21800414,86,3.08,-106.5,226.92,-109.67,271,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2081","Sacramento",21801207,-826.4,-11.42,-106.5,233.25,-106.25,262,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2082","Sacramento",21800492,-52.25,1.08,-108.5,238.08,-106.83,239,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2083","Sacramento",21801002,117,2.17,-105.83,240.38,-105.25,236,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2084","Sacramento",21801114,-128.75,-2,-108.67,226.2,-108,246,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2085","Sacramento",21800552,-21.6,1.17,-109,230.33,-106,221,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2086","Sacramento",21801027,467.4,10.5,-106.17,232.83,-107.67,237,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2087","Sacramento",21800598,-188.4,-4.75,-109,222.83,-106.17,206,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2088","Sacramento",21800173,118.6,2.5,-108.17,233.7,-107,231,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2089","Sacramento",21800514,-185.8,-4.58,-105.5,229.58,-108.67,233,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2090","Sacramento",21800649,-129.2,-2,-106.83,227.83,-107.83,222,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2091","Sacramento",21800795,110.6,2.17,-112.17,230.58,-110.83,239,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2092","Sacramento",21800973,113.8,2,-106.33,226.7,-107.4,220,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2093","Sacramento",21801149,438,10.17,-108.83,224.5,-105.67,219,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2094","Sacramento",21801078,-430.2,-8.67,-106.33,229.12,-108,216,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2095","Sacramento",21800197,120.4,2.75,-110.17,220.08,-107.17,203,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2096","Sacramento",21800318,112.2,2.08,-110.67,235.67,-109,254,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2097","Sacramento",21800871,633,12.08,-107.5,238.67,-108.33,248,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2098","Sacramento",21800011,327,8.6,-108.6,205.83,-106.5,240,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2099","Sacramento",21800890,206.4,6,-109.33,239.75,-109.33,235,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2100","Sacramento",21800583,289.6,8,-107.17,238.58,-105.5,250,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2101","Sacramento",21800098,168.6,4.42,-105.5,221.25,-107.5,206,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2102","Sacramento",21800736,144.4,3.75,-109.33,229.67,-108.17,230,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2103","Sacramento",21801102,-109.6,-0.33,-107.67,231.58,-107.5,217,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2104","Sacramento",21800247,168.6,4.58,-106.17,226.75,-106,230,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2105","Sacramento",21800957,-642.4,-11.25,-106.83,229.5,-107,223,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2106","Sacramento",21800394,-133,-2.08,-110.5,226.17,-107.83,197,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2107","Sacramento",21800089,364,9,-107,226.7,-105.4,236,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2108","Sacramento",21800051,618.6,11.4,-104.6,228.42,-108.33,238,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2109","Sacramento",21800037,513.2,10.58,-108.83,221.92,-109.17,251,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2110","Sacramento",21800477,-127.8,-1.67,-108,211.88,-107.5,201,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2111","Sacramento",21800836,-430.8,-9.17,-106.5,230.42,-109.83,221,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2112","Sacramento",21800666,127,2.67,-107.17,229.42,-109.17,209,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2113","Sacramento",21801138,417.2,9.58,-108.67,228.75,-107.67,227,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2114","Sacramento",21800231,672.6,12,-106.4,219.67,-106.83,244,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2115","Sacramento",21800564,148,3.42,-105.17,227.08,-108.33,230,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2116","Sacramento",21800680,-117.4,-1.08,-106.17,222.42,-107.5,204,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2117","Sacramento",21800061,128.75,2.5,-107.25,220.08,-105.83,189,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2118","Sacramento",21800353,-218.25,-5.67,-107.5,223.7,-106.2,227,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
"2119","Sacramento",21800785,133.2,3.17,-106.67,232.83,-107.5,223,43.2,93.1,11.3,29.9,31.9,63.2,16.5,22.7,11,34.4,25.4,8.3,4.4,13.4,21.4,114.2,42.3,90.6,12,34.6,30.2,56,18.8,24.4,11.2,36.8,24.7,7.5,5.1,15.9,21.4,115.3
